date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:34:35	14859/14859	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:34:40%20GMT	https://www.ciahn.cl/wp-json/wp/v2/pages/2110	www.ciahn.cl/wp-json/wp/v2/pages/2110.json	(from https://www.ciahn.cl/en/atacama-geopark/)
18:34:36	2153/2153	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:34:41%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Fen%2Fatacama-geopark%2F	www.ciahn.cl/wp-json/oembed/1.0/embed0e63.json	(from https://www.ciahn.cl/en/atacama-geopark/)
18:34:37	2307/2307	---MC-	200	added ('OK')	text/xml	date:Sat,%2029%20Nov%202025%2023:34:42%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Fen%2Fatacama-geopark%2F&format=xml	www.ciahn.cl/wp-json/oembed/1.0/embedec7b	(from https://www.ciahn.cl/en/atacama-geopark/)
18:34:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Nov%202025%2023:34:42%20GMT	https://www.ciahn.cl/?p=2110	www.ciahn.cl/index2f60.html	(from https://www.ciahn.cl/en/atacama-geopark/)
18:34:38	11137/11137	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:34:43%20GMT	https://www.ciahn.cl/wp-json/wp/v2/pages/2102	www.ciahn.cl/wp-json/wp/v2/pages/2102.json	(from https://www.ciahn.cl/en/local-centers-for-heritage-interpretation-clip-2/)
18:34:39	2318/2318	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:34:44%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Fen%2Flocal-centers-for-heritage-interpretation-clip-2%2F	www.ciahn.cl/wp-json/oembed/1.0/embed2cb7.json	(from https://www.ciahn.cl/en/local-centers-for-heritage-interpretation-clip-2/)
18:34:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Nov%202025%2023:34:45%20GMT	https://www.ciahn.cl/?p=2102	www.ciahn.cl/index4fc9.html	(from https://www.ciahn.cl/en/local-centers-for-heritage-interpretation-clip-2/)
18:34:40	2472/2472	---MC-	200	added ('OK')	text/xml	date:Sat,%2029%20Nov%202025%2023:34:45%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Fen%2Flocal-centers-for-heritage-interpretation-clip-2%2F&format=xml	www.ciahn.cl/wp-json/oembed/1.0/embedcc98	(from https://www.ciahn.cl/en/local-centers-for-heritage-interpretation-clip-2/)
18:34:41	14783/14783	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:34:46%20GMT	https://www.ciahn.cl/wp-json/wp/v2/pages/2038	www.ciahn.cl/wp-json/wp/v2/pages/2038.json	(from https://www.ciahn.cl/en/atacamas-junior-academy-of-sciences/)
18:34:42	2271/2271	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:34:47%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Fen%2Fatacamas-junior-academy-of-sciences%2F	www.ciahn.cl/wp-json/oembed/1.0/embedc3f4.json	(from https://www.ciahn.cl/en/atacamas-junior-academy-of-sciences/)
18:34:43	2431/2431	---MC-	200	added ('OK')	text/xml	date:Sat,%2029%20Nov%202025%2023:34:48%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Fen%2Fatacamas-junior-academy-of-sciences%2F&format=xml	www.ciahn.cl/wp-json/oembed/1.0/embedcc89	(from https://www.ciahn.cl/en/atacamas-junior-academy-of-sciences/)
18:34:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Nov%202025%2023:34:48%20GMT	https://www.ciahn.cl/?p=2038	www.ciahn.cl/indexc7d1.html	(from https://www.ciahn.cl/en/atacamas-junior-academy-of-sciences/)
18:34:44	21771/21771	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:34:49%20GMT	https://www.ciahn.cl/wp-json/wp/v2/posts/2409	www.ciahn.cl/wp-json/wp/v2/posts/2409.json	(from https://www.ciahn.cl/en/high-value-paleontological-patrimony-will-be-preserved-and-studied-in-the-region-of-atacama/)
18:34:45	2677/2677	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:34:50%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Fen%2Fhigh-value-paleontological-patrimony-will-be-preserved-and-studied-in-the-region-of-atacama%2F	www.ciahn.cl/wp-json/oembed/1.0/embed379d.json	(from https://www.ciahn.cl/en/high-value-paleontological-patrimony-will-be-preserved-and-studied-in-the-region-of-atacama/)
18:34:46	2869/2869	---MC-	200	added ('OK')	text/xml	date:Sat,%2029%20Nov%202025%2023:34:51%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Fen%2Fhigh-value-paleontological-patrimony-will-be-preserved-and-studied-in-the-region-of-atacama%2F&format=xml	www.ciahn.cl/wp-json/oembed/1.0/embedc4eb	(from https://www.ciahn.cl/en/high-value-paleontological-patrimony-will-be-preserved-and-studied-in-the-region-of-atacama/)
18:34:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Nov%202025%2023:34:51%20GMT	https://www.ciahn.cl/?p=2409	www.ciahn.cl/index5ac4.html	(from https://www.ciahn.cl/en/high-value-paleontological-patrimony-will-be-preserved-and-studied-in-the-region-of-atacama/)
18:34:47	132670/132670	---M--	200	added ('OK')	image/jpeg	etag:%222063e-5ce3ca750c000%22	https://www.ciahn.cl/wp-content/uploads/2021/10/patrimonio-paleontologico-region-de-atacama.jpg	www.ciahn.cl/wp-content/uploads/2021/10/patrimonio-paleontologico-region-de-atacama.jpg	(from https://www.ciahn.cl/en/high-value-paleontological-patrimony-will-be-preserved-and-studied-in-the-region-of-atacama/)
18:34:47	226/226	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2029%20Nov%202025%2023:34:53%20GMT	https://www.ciahn.cl/en/high-value-paleontological-patrimony-will-be-preserved-and-studied-in-the-region-of-atacama/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2020%2016'%20fill='none'%20stroke='black'%20stroke-width='1'%20stroke-linecap='square'%20stroke-miterlimit='10'%3E%3Cg%20transform='translate(-12.000000,%200	www.ciahn.cl/en/high-value-paleontological-patrimony-will-be-pr/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2020%2016'%20fill='none'%20stroke='black'%20stroke	(from https://www.ciahn.cl/en/high-value-paleontological-patrimony-will-be-preserved-and-studied-in-the-region-of-atacama/)
18:34:48	737/737	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:34:53%20GMT	https://www.ciahn.cl/wp-json/wp/v2/users/1	www.ciahn.cl/wp-json/wp/v2/users/1.json	(from https://www.ciahn.cl/en/author/p4l30-2021/)
18:34:49	79486/79486	---MC-	200	added ('OK')	application/rss+xml	etag:%22c62c68356184135892ff10bd6f79545f%22	https://www.ciahn.cl/en/author/p4l30-2021/feed/	www.ciahn.cl/en/author/p4l30-2021/feed/index.html	(from https://www.ciahn.cl/en/author/p4l30-2021/)
18:34:49	125080/125080	---M--	200	added ('OK')	image/jpeg	etag:%221e898-5ce3c76cc1880%22	https://www.ciahn.cl/wp-content/uploads/2021/10/Pelagornis-Chilensis.jpg	www.ciahn.cl/wp-content/uploads/2021/10/Pelagornis-Chilensis.jpg	(from https://www.ciahn.cl/en/author/p4l30-2021/)
18:34:50	302741/302741	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Nov%202025%2023:34:55%20GMT	https://www.ciahn.cl/en/category/sin-categoria-en/	www.ciahn.cl/en/category/sin-categoria-en/index.html	(from https://www.ciahn.cl/en/author/p4l30-2021/)
18:34:50	203308/203308	---M--	200	added ('OK')	image/jpeg	etag:%2231a2c-5ce3c8dbebac0%22	https://www.ciahn.cl/wp-content/uploads/2021/10/Ministro-de-Ciencias-visito-el-Centro-Cultural-en-Caldera.jpg	www.ciahn.cl/wp-content/uploads/2021/10/Ministro-de-Ciencias-visito-el-Centro-Cultural-en-Caldera.jpg	(from https://www.ciahn.cl/en/author/p4l30-2021/)
18:34:51	116345/116345	---M--	200	added ('OK')	text/css	etag:%221c679-639fbf106a1b7%22	https://www.ciahn.cl/wp-includes/css/dist/block-library/style.min.css?ver=6.8.3	www.ciahn.cl/wp-includes/css/dist/block-library/style.min32d4.css	(from https://www.ciahn.cl/en/regional-council-supports-paleontological-corporation-of-atacama/)
18:34:52	25552/25552	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:34:57%20GMT	https://www.ciahn.cl/wp-json/wp/v2/posts/2378	www.ciahn.cl/wp-json/wp/v2/posts/2378.json	(from https://www.ciahn.cl/en/regional-council-supports-paleontological-corporation-of-atacama/)
18:34:52	306772/306772	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Nov%202025%2023:34:57%20GMT	https://www.ciahn.cl/core-apoya-corporacion-paleontologica-de-atacama/	www.ciahn.cl/core-apoya-corporacion-paleontologica-de-atacama/index.html	(from https://www.ciahn.cl/en/regional-council-supports-paleontological-corporation-of-atacama/)
18:34:52	2598/2598	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:34:58%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Fen%2Fregional-council-supports-paleontological-corporation-of-atacama%2F	www.ciahn.cl/wp-json/oembed/1.0/embedc605.json	(from https://www.ciahn.cl/en/regional-council-supports-paleontological-corporation-of-atacama/)
18:34:54	226/226	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2029%20Nov%202025%2023:35:00%20GMT	https://www.ciahn.cl/en/regional-council-supports-paleontological-corporation-of-atacama/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2020%2016'%20fill='none'%20stroke='black'%20stroke-width='1'%20stroke-linecap='square'%20stroke-miterlimit='10'%3E%3Cg%20transform='translate(-12.000000,%200	www.ciahn.cl/en/regional-council-supports-paleontological-corpo/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2020%2016'%20fill='none'%20stroke='black'%20stroke	(from https://www.ciahn.cl/en/regional-council-supports-paleontological-corporation-of-atacama/)
18:34:54	2790/2790	---MC-	200	added ('OK')	text/xml	date:Sat,%2029%20Nov%202025%2023:34:59%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Fen%2Fregional-council-supports-paleontological-corporation-of-atacama%2F&format=xml	www.ciahn.cl/wp-json/oembed/1.0/embedeeac	(from https://www.ciahn.cl/en/regional-council-supports-paleontological-corporation-of-atacama/)
18:34:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Nov%202025%2023:35:00%20GMT	https://www.ciahn.cl/?p=2378	www.ciahn.cl/index9f15.html	(from https://www.ciahn.cl/en/regional-council-supports-paleontological-corporation-of-atacama/)
18:34:56	22428/22428	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:35:01%20GMT	https://www.ciahn.cl/wp-json/wp/v2/posts/2367	www.ciahn.cl/wp-json/wp/v2/posts/2367.json	(from https://www.ciahn.cl/en/a-2-6-million-year-tooth-of-a-sawshark-reopened-the-tropical-past-of-chile/)
18:34:56	955/955	---MC-	200	added ('OK')	application/rss+xml	etag:%22c62c68356184135892ff10bd6f79545f%22	https://www.ciahn.cl/en/a-2-6-million-year-tooth-of-a-sawshark-reopened-the-tropical-past-of-chile/feed/	www.ciahn.cl/en/a-2-6-million-year-tooth-of-a-sawshark-reopened-the-tropical-past-of-chile/feed/index.html	(from https://www.ciahn.cl/en/a-2-6-million-year-tooth-of-a-sawshark-reopened-the-tropical-past-of-chile/)
18:34:57	2618/2618	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:35:02%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Fen%2Fa-2-6-million-year-tooth-of-a-sawshark-reopened-the-tropical-past-of-chile%2F	www.ciahn.cl/wp-json/oembed/1.0/embed1829.json	(from https://www.ciahn.cl/en/a-2-6-million-year-tooth-of-a-sawshark-reopened-the-tropical-past-of-chile/)
18:34:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Nov%202025%2023:35:03%20GMT	https://www.ciahn.cl/?p=2367	www.ciahn.cl/indexc517.html	(from https://www.ciahn.cl/en/a-2-6-million-year-tooth-of-a-sawshark-reopened-the-tropical-past-of-chile/)
18:34:58	2810/2810	---MC-	200	added ('OK')	text/xml	date:Sat,%2029%20Nov%202025%2023:35:03%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Fen%2Fa-2-6-million-year-tooth-of-a-sawshark-reopened-the-tropical-past-of-chile%2F&format=xml	www.ciahn.cl/wp-json/oembed/1.0/embed4fef	(from https://www.ciahn.cl/en/a-2-6-million-year-tooth-of-a-sawshark-reopened-the-tropical-past-of-chile/)
18:34:58	46966/46966	---M--	200	added ('OK')	image/jpeg	etag:%22b776-5ce3c3af44580%22	https://www.ciahn.cl/wp-content/uploads/2021/10/Pliotrema-annae.jpg	www.ciahn.cl/wp-content/uploads/2021/10/Pliotrema-annae.jpg	(from https://www.ciahn.cl/en/a-2-6-million-year-tooth-of-a-sawshark-reopened-the-tropical-past-of-chile/)
18:34:59	226/226	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2029%20Nov%202025%2023:35:05%20GMT	https://www.ciahn.cl/en/a-2-6-million-year-tooth-of-a-sawshark-reopened-the-tropical-past-of-chile/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2020%2016'%20fill='none'%20stroke='black'%20stroke-width='1'%20stroke-linecap='square'%20stroke-miterlimit='10'%3E%3Cg%20transform='translate(-12.000000,%200	www.ciahn.cl/en/a-2-6-million-year-tooth-of-a-sawshark-reopened/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2020%2016'%20fill='none'%20stroke='black'%20stroke	(from https://www.ciahn.cl/en/a-2-6-million-year-tooth-of-a-sawshark-reopened-the-tropical-past-of-chile/)
18:34:59	55039/55039	---M--	200	added ('OK')	image/jpeg	etag:%22d6ff-5ce3c447dad80%22	https://www.ciahn.cl/wp-content/uploads/2021/10/Dientes-fosiles-descritos-en-la-investigacion-1024x514.jpg	www.ciahn.cl/wp-content/uploads/2021/10/Dientes-fosiles-descritos-en-la-investigacion-1024x514.jpg	(from https://www.ciahn.cl/en/a-2-6-million-year-tooth-of-a-sawshark-reopened-the-tropical-past-of-chile/)
18:35:01	27446/27446	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:35:06%20GMT	https://www.ciahn.cl/wp-json/wp/v2/posts/4351	www.ciahn.cl/wp-json/wp/v2/posts/4351.json	(from https://www.ciahn.cl/esqueleto-fosil-hallado-en-atacama-replantea-la-evolucion-de-los-perezosos-marinos-en-el-hemisferio-sur/)
18:35:01	1041/1041	---MC-	200	added ('OK')	application/rss+xml	etag:%22c62c68356184135892ff10bd6f79545f%22	https://www.ciahn.cl/esqueleto-fosil-hallado-en-atacama-replantea-la-evolucion-de-los-perezosos-marinos-en-el-hemisferio-sur/feed/	www.ciahn.cl/esqueleto-fosil-hallado-en-atacama-replantea-la-evolucion-de-los-perezosos-marinos-en-el-hemisferio-sur/feed/index.html	(from https://www.ciahn.cl/esqueleto-fosil-hallado-en-atacama-replantea-la-evolucion-de-los-perezosos-marinos-en-el-hemisferio-sur/)
18:35:03	2757/2757	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:35:08%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Fesqueleto-fosil-hallado-en-atacama-replantea-la-evolucion-de-los-perezosos-marinos-en-el-hemisferio-sur%2F	www.ciahn.cl/wp-json/oembed/1.0/embeddb95.json	(from https://www.ciahn.cl/esqueleto-fosil-hallado-en-atacama-replantea-la-evolucion-de-los-perezosos-marinos-en-el-hemisferio-sur/)
18:35:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Nov%202025%2023:35:08%20GMT	https://www.ciahn.cl/?p=4351	www.ciahn.cl/indexd0c0.html	(from https://www.ciahn.cl/esqueleto-fosil-hallado-en-atacama-replantea-la-evolucion-de-los-perezosos-marinos-en-el-hemisferio-sur/)
18:35:04	2951/2951	---MC-	200	added ('OK')	text/xml	date:Sat,%2029%20Nov%202025%2023:35:09%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Fesqueleto-fosil-hallado-en-atacama-replantea-la-evolucion-de-los-perezosos-marinos-en-el-hemisferio-sur%2F&format=xml	www.ciahn.cl/wp-json/oembed/1.0/embed6339	(from https://www.ciahn.cl/esqueleto-fosil-hallado-en-atacama-replantea-la-evolucion-de-los-perezosos-marinos-en-el-hemisferio-sur/)
18:35:05	217054/217054	---M--	200	added ('OK')	image/jpeg	etag:%2234fde-64044ace670db%22	https://www.ciahn.cl/wp-content/uploads/2025/10/Thalassocnus_Final-illustration_baja.jpg	www.ciahn.cl/wp-content/uploads/2025/10/Thalassocnus_Final-illustration_baja.jpg	(from https://www.ciahn.cl/esqueleto-fosil-hallado-en-atacama-replantea-la-evolucion-de-los-perezosos-marinos-en-el-hemisferio-sur/)
18:35:05	226/226	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2029%20Nov%202025%2023:35:11%20GMT	https://www.ciahn.cl/esqueleto-fosil-hallado-en-atacama-replantea-la-evolucion-de-los-perezosos-marinos-en-el-hemisferio-sur/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2020%2016'%20fill='none'%20stroke='black'%20stroke-width='1'%20stroke-linecap='square'%20stroke-miterlimit='10'%3E%3Cg%20transform='translate(-12.000000,%200	www.ciahn.cl/esqueleto-fosil-hallado-en-atacama-replantea-la/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2020%2016'%20fill='none'%20stroke='black'%20stroke-wi	(from https://www.ciahn.cl/esqueleto-fosil-hallado-en-atacama-replantea-la-evolucion-de-los-perezosos-marinos-en-el-hemisferio-sur/)
18:35:06	207105/207105	---M--	200	added ('OK')	image/jpeg	etag:%2232901-64044acfecb5b%22	https://www.ciahn.cl/wp-content/uploads/2025/10/Vertebras_baja.jpg	www.ciahn.cl/wp-content/uploads/2025/10/Vertebras_baja.jpg	(from https://www.ciahn.cl/esqueleto-fosil-hallado-en-atacama-replantea-la-evolucion-de-los-perezosos-marinos-en-el-hemisferio-sur/)
18:35:07	151371/151371	---M--	200	added ('OK')	image/jpeg	etag:%2224f4b-64044ad00de9e%22	https://www.ciahn.cl/wp-content/uploads/2025/10/Vertebras_baja-1024x617.jpg	www.ciahn.cl/wp-content/uploads/2025/10/Vertebras_baja-1024x617.jpg	(from https://www.ciahn.cl/esqueleto-fosil-hallado-en-atacama-replantea-la-evolucion-de-los-perezosos-marinos-en-el-hemisferio-sur/)
18:35:08	213960/213960	---M--	200	added ('OK')	image/jpeg	etag:%22343c8-64045530c0450%22	https://www.ciahn.cl/wp-content/uploads/2025/10/Mandibula_baja_ok.jpg	www.ciahn.cl/wp-content/uploads/2025/10/Mandibula_baja_ok.jpg	(from https://www.ciahn.cl/esqueleto-fosil-hallado-en-atacama-replantea-la-evolucion-de-los-perezosos-marinos-en-el-hemisferio-sur/)
18:35:09	67586/67586	---M--	200	added ('OK')	image/jpeg	etag:%2210802-6404553102ad5%22	https://www.ciahn.cl/wp-content/uploads/2025/10/Mandibula_baja_ok-1024x539.jpg	www.ciahn.cl/wp-content/uploads/2025/10/Mandibula_baja_ok-1024x539.jpg	(from https://www.ciahn.cl/esqueleto-fosil-hallado-en-atacama-replantea-la-evolucion-de-los-perezosos-marinos-en-el-hemisferio-sur/)
18:35:10	43607/43607	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:35:15%20GMT	https://www.ciahn.cl/wp-json/wp/v2/posts/4317	www.ciahn.cl/wp-json/wp/v2/posts/4317.json	(from https://www.ciahn.cl/investigadores-clave-en-estudio-del-yacimiento-paleontologico-formacion-bahia-inglesa-se-reunieron-en-caldera/)
18:35:10	1066/1066	---MC-	200	added ('OK')	application/rss+xml	etag:%22c62c68356184135892ff10bd6f79545f%22	https://www.ciahn.cl/investigadores-clave-en-estudio-del-yacimiento-paleontologico-formacion-bahia-inglesa-se-reunieron-en-caldera/feed/	www.ciahn.cl/investigadores-clave-en-estudio-del-yacimiento-paleontologico-formacion-bahia-inglesa-se-reunieron-en-caldera/feed/index.html	(from https://www.ciahn.cl/investigadores-clave-en-estudio-del-yacimiento-paleontologico-formacion-bahia-inglesa-se-reunieron-en-caldera/)
18:35:12	2854/2854	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:35:16%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Finvestigadores-clave-en-estudio-del-yacimiento-paleontologico-formacion-bahia-inglesa-se-reunieron-en-caldera%2F	www.ciahn.cl/wp-json/oembed/1.0/embedb519.json	(from https://www.ciahn.cl/investigadores-clave-en-estudio-del-yacimiento-paleontologico-formacion-bahia-inglesa-se-reunieron-en-caldera/)
18:35:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Nov%202025%2023:35:17%20GMT	https://www.ciahn.cl/?p=4317	www.ciahn.cl/index34eb.html	(from https://www.ciahn.cl/investigadores-clave-en-estudio-del-yacimiento-paleontologico-formacion-bahia-inglesa-se-reunieron-en-caldera/)
18:35:13	3060/3060	---MC-	200	added ('OK')	text/xml	date:Sat,%2029%20Nov%202025%2023:35:18%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Finvestigadores-clave-en-estudio-del-yacimiento-paleontologico-formacion-bahia-inglesa-se-reunieron-en-caldera%2F&format=xml	www.ciahn.cl/wp-json/oembed/1.0/embeda3fb	(from https://www.ciahn.cl/investigadores-clave-en-estudio-del-yacimiento-paleontologico-formacion-bahia-inglesa-se-reunieron-en-caldera/)
18:35:14	144430/144430	---M--	200	added ('OK')	image/jpeg	etag:%222342e-63e89ba6b7c0a%22	https://www.ciahn.cl/wp-content/uploads/2025/09/Exposicion-Martin-Chavez-2.jpg	www.ciahn.cl/wp-content/uploads/2025/09/Exposicion-Martin-Chavez-2.jpg	(from https://www.ciahn.cl/investigadores-clave-en-estudio-del-yacimiento-paleontologico-formacion-bahia-inglesa-se-reunieron-en-caldera/)
18:35:14	226/226	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2029%20Nov%202025%2023:35:20%20GMT	https://www.ciahn.cl/investigadores-clave-en-estudio-del-yacimiento-paleontologico-formacion-bahia-inglesa-se-reunieron-en-caldera/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2020%2016'%20fill='none'%20stroke='black'%20stroke-width='1'%20stroke-linecap='square'%20stroke-miterlimit='10'%3E%3Cg%20transform='translate(-12.000000,%200	www.ciahn.cl/investigadores-clave-en-estudio-del-yacimiento-/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2020%2016'%20fill='none'%20stroke='black'%20stroke-wi	(from https://www.ciahn.cl/investigadores-clave-en-estudio-del-yacimiento-paleontologico-formacion-bahia-inglesa-se-reunieron-en-caldera/)
18:35:15	83503/83503	---M--	200	added ('OK')	image/jpeg	etag:%221462f-63e89baba2913%22	https://www.ciahn.cl/wp-content/uploads/2025/09/Saludos-Pablo-Quilodran.jpg	www.ciahn.cl/wp-content/uploads/2025/09/Saludos-Pablo-Quilodran.jpg	(from https://www.ciahn.cl/investigadores-clave-en-estudio-del-yacimiento-paleontologico-formacion-bahia-inglesa-se-reunieron-en-caldera/)
18:35:16	94160/94160	---M--	200	added ('OK')	image/jpeg	etag:%2216fd0-63e89b9b9809d%22	https://www.ciahn.cl/wp-content/uploads/2025/09/Autoridades-asistentes-Seminario-2.jpg	www.ciahn.cl/wp-content/uploads/2025/09/Autoridades-asistentes-Seminario-2.jpg	(from https://www.ciahn.cl/investigadores-clave-en-estudio-del-yacimiento-paleontologico-formacion-bahia-inglesa-se-reunieron-en-caldera/)
18:35:16	62918/62918	---M--	200	added ('OK')	image/jpeg	etag:%22f5c6-63e89ba3373ff%22	https://www.ciahn.cl/wp-content/uploads/2025/09/Exposicion-Dr-Jorge-Velez-Juarbe-1.jpg	www.ciahn.cl/wp-content/uploads/2025/09/Exposicion-Dr-Jorge-Velez-Juarbe-1.jpg	(from https://www.ciahn.cl/investigadores-clave-en-estudio-del-yacimiento-paleontologico-formacion-bahia-inglesa-se-reunieron-en-caldera/)
18:35:18	98744/98744	---M--	200	added ('OK')	image/jpeg	etag:%22181b8-63e89ba43cf95%22	https://www.ciahn.cl/wp-content/uploads/2025/09/Exposicion-Dr-Jorge-Velez-Juarbe-2.jpg	www.ciahn.cl/wp-content/uploads/2025/09/Exposicion-Dr-Jorge-Velez-Juarbe-2.jpg	(from https://www.ciahn.cl/investigadores-clave-en-estudio-del-yacimiento-paleontologico-formacion-bahia-inglesa-se-reunieron-en-caldera/)
18:35:19	119777/119777	---M--	200	added ('OK')	image/jpeg	etag:%221d3e1-63e89ba23474a%22	https://www.ciahn.cl/wp-content/uploads/2025/09/Exposicion-Dra-Ana-Valenzuela-2.jpg	www.ciahn.cl/wp-content/uploads/2025/09/Exposicion-Dra-Ana-Valenzuela-2.jpg	(from https://www.ciahn.cl/investigadores-clave-en-estudio-del-yacimiento-paleontologico-formacion-bahia-inglesa-se-reunieron-en-caldera/)
18:35:20	84716/84716	---M--	200	added ('OK')	image/jpeg	etag:%2214aec-63e89ba0ffdb0%22	https://www.ciahn.cl/wp-content/uploads/2025/09/Exposicion-Dra-Ana-Valenzuela-1.jpg	www.ciahn.cl/wp-content/uploads/2025/09/Exposicion-Dra-Ana-Valenzuela-1.jpg	(from https://www.ciahn.cl/investigadores-clave-en-estudio-del-yacimiento-paleontologico-formacion-bahia-inglesa-se-reunieron-en-caldera/)
